date,store_nbr,sales_total,transactions
2015-10-30,9,11984.533,1689.0
2015-10-30,10,4437.53,759.0
2015-10-30,11,14527.973,1938.0
2015-10-30,12,5961.733,1035.0
2015-10-30,13,5481.336,755.0
2015-10-30,14,5687.061,1108.0
2015-10-30,15,7306.951,1357.0
2015-10-30,16,5160.663,687.0
2015-10-30,17,7953.134,1072.0
2015-10-30,18,6134.581,1188.0
2015-10-30,19,8012.995,1084.0
2015-10-30,20,7176.352,1076.0
2015-10-30,21,7444.665,890.0
2015-10-30,22,4371.271,707.0
2015-10-30,23,7384.292,1038.0
2015-10-30,24,17936.61,2651.0
2015-10-30,25,12851.464,1088.0
2015-10-30,26,3805.521,587.0
2015-10-30,27,10757.455,1350.0
2015-10-30,28,8121.856,949.0
2015-10-30,29,6816.024,866.0
2015-10-30,30,3957.462,690.0
2015-10-30,31,10767.898,1254.0
2015-10-30,32,3414.501,557.0
2015-10-30,33,6825.191,797.0
2015-10-30,34,11286.866,2381.0
2015-10-30,35,5978.958,675.0
2015-10-30,36,11836.354,1179.0
2015-10-30,37,14951.468,1556.0
2015-10-30,38,9018.487,1322.0
2015-10-30,39,10409.338,1158.0
2015-10-30,40,10600.933,1232.0
2015-10-30,41,8750.503,948.0
2015-10-30,42,9400.65,888.0
2015-10-30,43,10154.239,1309.0
2015-10-30,44,36078.945,4327.0
2015-10-30,45,29461.379,3316.0
2015-10-30,46,19901.166,2958.0
2015-10-30,47,29453.479,3649.0
2015-10-30,48,16799.572,2511.0
2015-10-30,49,28148.31,2894.0
2015-10-30,50,13296.986,2040.0
2015-10-30,51,23330.025,1784.0
2015-10-30,52,0.0,
2015-10-30,53,7820.2363,877.0
2015-10-30,54,6809.75,788.0
2015-10-31,1,8829.708,1119.0
2015-10-31,2,16457.215,1908.0
2015-10-31,3,41283.68,3676.0
2015-10-31,4,13475.195,1538.0
2015-10-31,5,11595.251,1418.0
2015-10-31,6,18631.541,1971.0
2015-10-31,7,16178.038,1511.0
2015-10-31,8,24102.033,2656.0
2015-10-31,9,23622.695,2342.0
2015-10-31,10,8076.952,1062.0
2015-10-31,11,23785.889,2685.0
2015-10-31,12,7603.679,1231.0
2015-10-31,13,9707.376,1120.0
2015-10-31,14,10655.555,1512.0
2015-10-31,15,9761.56,1391.0
2015-10-31,16,7042.857,839.0
2015-10-31,17,14948.99,1462.0
2015-10-31,18,11066.287,1050.0
2015-10-31,19,15582.067,1804.0
2015-10-31,20,15815.588,1604.0
2015-10-31,21,14664.527,1354.0
2015-10-31,22,7186.4473,980.0
2015-10-31,23,8070.839,995.0
2015-10-31,24,21333.115,2477.0
2015-10-31,25,23558.58,1875.0
2015-10-31,26,5970.1523,661.0
2015-10-31,27,14970.371,1756.0
2015-10-31,28,16215.475,1419.0
2015-10-31,29,11741.506,1086.0
2015-10-31,30,5777.651,717.0
2015-10-31,31,17205.156,1701.0
2015-10-31,32,4900.745,700.0
2015-10-31,33,13976.339,1251.0
2015-10-31,34,16431.213,2965.0
2015-10-31,35,8388.095,916.0
2015-10-31,36,17340.473,1436.0
2015-10-31,37,13025.777,1517.0
2015-10-31,38,14387.859,1888.0
2015-10-31,39,15776.807,1577.0
2015-10-31,40,14248.965,1374.0
2015-10-31,41,12020.458,1276.0
2015-10-31,42,12261.542,1107.0
2015-10-31,43,14246.162,1650.0
2015-10-31,44,47410.598,4426.0
2015-10-31,45,43403.383,4376.0
2015-10-31,46,38331.45,4497.0
2015-10-31,47,42315.594,4777.0
2015-10-31,48,32675.377,3738.0
2015-10-31,49,33409.734,3426.0
2015-10-31,50,21440.926,2717.0
2015-10-31,51,24852.875,1890.0
2015-10-31,52,0.0,
2015-10-31,53,10599.2,1139.0
2015-10-31,54,9597.306,1088.0
2015-11-01,1,2994.41,369.0
2015-11-01,2,12567.775,1430.0
2015-11-01,3,33351.457,2955.0
2015-11-01,4,13111.227,1333.0
2015-11-01,5,9817.439,1143.0
2015-11-01,6,16608.176,1614.0
2015-11-01,7,13749.31,1293.0
2015-11-01,8,17966.92,2006.0
2015-11-01,9,21343.826,1942.0
2015-11-01,10,6856.534,847.0
2015-11-01,11,25488.826,2715.0
2015-11-01,12,6221.867,1010.0
2015-11-01,13,5167.613,772.0
2015-11-01,14,5694.539,943.0
2015-11-01,15,7313.9688,1014.0
2015-11-01,16,7911.3633,884.0
2015-11-01,17,12638.944,1342.0
2015-11-01,18,9898.721,903.0
2015-11-01,19,10147.774,1224.0
2015-11-01,20,16921.477,1642.0
2015-11-01,21,16838.773,1496.0
2015-11-01,22,6478.571,837.0
2015-11-01,23,5993.042,797.0
2015-11-01,24,13268.568,1565.0
2015-11-01,25,19825.305,2245.0
2015-11-01,26,5506.355,549.0
2015-11-01,27,14458.947,1611.0
2015-11-01,28,16003.775,1281.0
2015-11-01,29,10705.514,965.0
2015-11-01,30,4538.862,561.0
2015-11-01,31,17309.068,1628.0
2015-11-01,32,4398.683,654.0
2015-11-01,33,11292.715,1028.0
2015-11-01,34,14384.471,2252.0
2015-11-01,35,9002.951,985.0
2015-11-01,36,15387.526,1549.0
2015-11-01,37,11417.848,1077.0
2015-11-01,38,11062.12,1532.0
2015-11-01,39,12889.889,1192.0
2015-11-01,40,13594.016,1109.0
2015-11-01,41,12602.194,1188.0
2015-11-01,42,11253.421,975.0
2015-11-01,43,14381.255,1462.0
2015-11-01,44,45647.734,4105.0
2015-11-01,45,43837.074,3668.0
2015-11-01,46,36731.094,3967.0
2015-11-01,47,40386.703,3990.0
2015-11-01,48,34783.812,3464.0
2015-11-01,49,31588.027,2735.0
2015-11-01,50,19437.986,2366.0
2015-11-01,51,18283.188,1406.0
2015-11-01,52,0.0,
2015-11-01,53,9171.295,1085.0
2015-11-01,54,11017.4375,1122.0
2015-11-02,1,3036.475,423.0
2015-11-02,2,14111.07,1733.0
2015-11-02,3,37386.484,3053.0
2015-11-02,4,13272.527,1334.0
2015-11-02,5,8445.854,1118.0
2015-11-02,6,17914.512,1747.0
2015-11-02,7,14073.449,1338.0
2015-11-02,8,17689.83,2086.0
2015-11-02,9,19556.467,1847.0
2015-11-02,10,5274.879,722.0
2015-11-02,11,22231.977,2363.0
2015-11-02,12,5947.343,945.0
2015-11-02,13,5057.495,749.0
2015-11-02,14,6808.5312,1158.0
2015-11-02,15,6560.456,969.0
2015-11-02,16,6521.477,766.0
2015-11-02,17,13094.437,1355.0
2015-11-02,18,8912.219,928.0
2015-11-02,19,9192.703,1256.0
2015-11-02,20,14578.715,1511.0
2015-11-02,21,13144.371,1301.0
2015-11-02,22,5450.621,728.0
2015-11-02,23,7210.648,899.0
2015-11-02,24,11846.035,1524.0
2015-11-02,25,11690.558,1743.0
2015-11-02,26,4930.028,464.0
2015-11-02,27,13666.855,1628.0
2015-11-02,28,13039.111,1114.0
2015-11-02,29,9205.314,852.0
2015-11-02,30,3805.142,550.0
2015-11-02,31,12710.3125,1269.0
2015-11-02,32,3300.463,568.0
2015-11-02,33,9386.27,839.0
2015-11-02,34,9870.392,1766.0
2015-11-02,35,8275.017,953.0
2015-11-02,36,10984.564,1256.0
2015-11-02,37,11673.896,1152.0
2015-11-02,38,9770.596,1434.0
2015-11-02,39,13604.271,1150.0
2015-11-02,40,9467.871,863.0
2015-11-02,41,9510.583,1017.0
2015-11-02,42,11154.068,980.0
2015-11-02,43,12568.154,1275.0
2015-11-02,44,42748.523,4118.0
2015-11-02,45,45166.516,3679.0
2015-11-02,46,36478.344,3624.0
2015-11-02,47,42877.27,4096.0
2015-11-02,48,32905.36,3370.0
2015-11-02,49,31333.395,2758.0
2015-11-02,50,20611.664,2561.0
2015-11-02,51,18701.885,1468.0
2015-11-02,52,0.0,
2015-11-02,53,9056.484,944.0
2015-11-02,54,6738.319,818.0
2015-11-03,1,4814.3,499.0
2015-11-03,2,18999.986,1872.0
2015-11-03,3,47704.293,3590.0
2015-11-03,4,18960.875,1581.0
2015-11-03,5,11813.589,1249.0
2015-11-03,6,26038.64,2131.0
2015-11-03,7,20175.602,1509.0
2015-11-03,8,24778.666,2495.0
2015-11-03,9,30064.31,2349.0
2015-11-03,10,7782.034,937.0
2015-11-03,11,26304.008,2636.0
2015-11-03,12,9841.634,1276.0
2015-11-03,13,10303.112,995.0
2015-11-03,14,9434.007,1325.0
2015-11-03,15,9124.198,1222.0
2015-11-03,16,8475.382,888.0
2015-11-03,17,18224.025,1526.0
2015-11-03,18,15095.061,1300.0
2015-11-03,19,12809.372,1410.0
2015-11-03,20,25179.385,1996.0
2015-11-03,21,18125.307,1409.0
2015-11-03,22,8568.696,958.0
2015-11-03,23,8869.037,1023.0
2015-11-03,24,15830.423,1867.0
2015-11-03,25,7971.895,863.0
2015-11-03,26,6492.183,517.0
2015-11-03,27,20319.285,1802.0
2015-11-03,28,21494.23,1572.0
2015-11-03,29,16649.666,1265.0
2015-11-03,30,5083.026,643.0
2015-11-03,31,17396.293,1591.0
2015-11-03,32,4266.101,604.0
2015-11-03,33,14402.613,1164.0
2015-11-03,34,11302.094,1973.0
2015-11-03,35,7979.095,810.0
2015-11-03,36,14289.21,1241.0
2015-11-03,37,11383.082,1180.0
2015-11-03,38,13822.181,1572.0
2015-11-03,39,16573.645,1388.0
2015-11-03,40,15318.552,1179.0
2015-11-03,41,13841.291,1207.0
2015-11-03,42,13176.35,1058.0
2015-11-03,43,14271.258,1422.0
2015-11-03,44,58456.023,4678.0
2015-11-03,45,59873.71,4507.0
2015-11-03,46,46648.754,4364.0
2015-11-03,47,55758.332,4753.0
2015-11-03,48,45672.56,3999.0
2015-11-03,49,42258.805,3175.0
2015-11-03,50,27322.268,2850.0
2015-11-03,51,26548.232,1695.0
2015-11-03,52,0.0,
2015-11-03,53,8058.467,836.0
2015-11-03,54,9493.984,945.0
2015-11-04,1,14878.463,1846.0
2015-11-04,2,16049.328,1883.0
2015-11-04,3,41569.344,3213.0
2015-11-04,4,14380.2705,1409.0
2015-11-04,5,11384.216,1478.0
2015-11-04,6,18961.664,1705.0
2015-11-04,7,29442.59,1990.0
2015-11-04,8,25606.531,2850.0
2015-11-04,9,18934.846,2004.0
2015-11-04,10,6450.741,893.0
2015-11-04,11,20671.385,2292.0
2015-11-04,12,9769.03,1289.0
2015-11-04,13,10709.829,928.0
2015-11-04,14,8893.21,1460.0
2015-11-04,15,9404.708,1496.0
2015-11-04,16,7091.058,763.0
2015-11-04,17,13345.445,1334.0
2015-11-04,18,9484.709,1260.0
2015-11-04,19,11811.891,1441.0
2015-11-04,20,10982.655,1184.0
2015-11-04,21,10358.894,1043.0
2015-11-04,22,7282.004,816.0
2015-11-04,23,8969.016,1128.0
2015-11-04,24,21949.8,2458.0
2015-11-04,25,7384.849,753.0
2015-11-04,26,6034.996,550.0
2015-11-04,27,16316.818,1484.0
2015-11-04,28,11587.405,1046.0
2015-11-04,29,8521.392,958.0
2015-11-04,30,4638.842,693.0
2015-11-04,31,10796.239,1255.0
2015-11-04,32,3449.365,547.0
2015-11-04,33,11316.108,1075.0
2015-11-04,34,11614.71,2204.0
2015-11-04,35,6156.587,731.0
2015-11-04,36,12269.733,1114.0
2015-11-04,37,18821.188,1576.0
2015-11-04,38,15016.31,1511.0
2015-11-04,39,15761.186,1436.0
2015-11-04,40,12675.607,1358.0
2015-11-04,41,11496.064,1070.0
2015-11-04,42,16172.133,1025.0
2015-11-04,43,13055.533,1358.0
2015-11-04,44,47897.035,4054.0
2015-11-04,45,41233.008,3407.0
2015-11-04,46,26113.32,3185.0
2015-11-04,47,40023.38,3851.0
2015-11-04,48,23767.555,2640.0
2015-11-04,49,38901.375,2830.0
2015-11-04,50,18545.021,2115.0
2015-11-04,51,30052.072,1786.0
2015-11-04,52,0.0,
2015-11-04,53,9868.802,937.0
2015-11-04,54,7626.18,860.0
2015-11-05,1,10880.691,1720.0
2015-11-05,2,12917.632,1779.0
2015-11-05,3,30696.377,2963.0
2015-11-05,4,9905.598,1334.0
2015-11-05,5,9839.306,1303.0
2015-11-05,6,13843.001,1529.0
2015-11-05,7,20867.514,1763.0
2015-11-05,8,18484.855,2619.0
2015-11-05,9,17404.623,1976.0
2015-11-05,10,6083.699,886.0
2015-11-05,11,17714.924,2116.0
2015-11-05,12,7519.871,1177.0
2015-11-05,13,6890.833,842.0
2015-11-05,14,7342.323,1315.0
2015-11-05,15,8196.154,1349.0
2015-11-05,16,5407.666,674.0
2015-11-05,17,11320.526,1199.0
2015-11-05,18,9197.434,1259.0
2015-11-05,19,9729.06,1207.0
2015-11-05,20,10024.595,1175.0
2015-11-05,21,8202.657,951.0
2015-11-05,22,4654.787,691.0
2015-11-05,23,7507.4653,977.0
2015-11-05,24,16052.757,2332.0
2015-11-05,25,4630.186,635.0
2015-11-05,26,3576.867,529.0
2015-11-05,27,10010.906,1316.0
2015-11-05,28,10150.826,996.0
2015-11-05,29,8363.51,878.0
2015-11-05,30,5445.415,738.0
2015-11-05,31,10345.787,1301.0
2015-11-05,32,3288.34,592.0
2015-11-05,33,8581.422,956.0
2015-11-05,34,9611.881,2056.0
2015-11-05,35,4599.241,654.0
2015-11-05,36,9536.514,1079.0
2015-11-05,37,13037.324,1382.0
2015-11-05,38,9403.3125,1246.0
2015-11-05,39,13268.501,1308.0
2015-11-05,40,11987.149,1314.0
2015-11-05,41,7867.629,925.0
2015-11-05,42,10425.563,845.0
2015-11-05,43,10813.998,1230.0
2015-11-05,44,33460.336,3612.0
2015-11-05,45,27885.97,3029.0
2015-11-05,46,20051.736,2818.0
2015-11-05,47,26969.936,3497.0
2015-11-05,48,18912.994,2453.0
2015-11-05,49,29633.598,2545.0
2015-11-05,50,15381.081,2085.0
2015-11-05,51,19370.598,1472.0
2015-11-05,52,0.0,
2015-11-05,53,6083.058,705.0
2015-11-05,54,6284.644,771.0
2015-11-06,1,11690.851,1765.0
2015-11-06,2,13379.283,1807.0
2015-11-06,3,33775.1,3099.0
2015-11-06,4,12566.406,1420.0
2015-11-06,5,10615.014,1242.0
2015-11-06,6,13981.335,1611.0
2015-11-06,7,21907.107,1942.0
2015-11-06,8,20617.39,2829.0
2015-11-06,9,13059.458,1705.0
2015-11-06,10,4929.658,793.0
2015-11-06,11,15074.156,1907.0
2015-11-06,12,7224.994,1099.0
2015-11-06,13,5532.646,750.0
2015-11-06,14,6258.71,1084.0
2015-11-06,15,7489.676,1248.0
2015-11-06,16,5919.132,646.0
2015-11-06,17,9137.884,1055.0
2015-11-06,18,6977.62,1166.0
2015-11-06,19,7548.882,1068.0
2015-11-06,20,7961.272,1055.0
2015-11-06,21,10353.288,964.0
2015-11-06,22,4442.606,709.0
2015-11-06,23,7824.024,1041.0
2015-11-06,24,18110.02,2460.0
2015-11-06,25,6010.284,807.0
2015-11-06,26,3910.1719,485.0
2015-11-06,27,9503.861,1327.0
2015-11-06,28,7185.3247,858.0
2015-11-06,29,6558.121,844.0
2015-11-06,30,3823.335,656.0
2015-11-06,31,11369.925,1299.0
2015-11-06,32,3472.5,566.0
2015-11-06,33,8066.522,912.0
2015-11-06,34,10120.882,2201.0
2015-11-06,35,4813.717,583.0
2015-11-06,36,9070.941,1025.0
2015-11-06,37,13876.776,1545.0
2015-11-06,38,10005.363,1370.0
2015-11-06,39,12964.205,1270.0
2015-11-06,40,11676.544,1255.0
2015-11-06,41,8663.033,989.0
2015-11-06,42,10894.773,938.0
2015-11-06,43,9793.13,1251.0
2015-11-06,44,38853.74,4125.0
2015-11-06,45,32967.37,3391.0
2015-11-06,46,22719.764,3105.0
2015-11-06,47,34103.04,3638.0
2015-11-06,48,20896.848,2626.0
2015-11-06,49,31311.215,2909.0
2015-11-06,50,16035.445,2225.0
2015-11-06,51,22845.432,1685.0
2015-11-06,52,0.0,
2015-11-06,53,6946.495,849.0
2015-11-06,54,6310.517,795.0
2015-11-07,1,11374.5625,1281.0
2015-11-07,2,17629.807,2028.0
2015-11-07,3,46690.344,3589.0
2015-11-07,4,15233.862,1519.0
2015-11-07,5,8759.07,1180.0
2015-11-07,6,21305.008,2024.0
2015-11-07,7,18569.39,1728.0
2015-11-07,8,31179.238,3142.0
2015-11-07,9,22887.93,2247.0
2015-11-07,10,8156.8643,1043.0
2015-11-07,11,21907.375,2585.0
2015-11-07,12,8065.068,1171.0
2015-11-07,13,10295.948,1161.0
2015-11-07,14,10903.403,1708.0
2015-11-07,15,8090.948,1288.0
2015-11-07,16,6745.481,838.0
2015-11-07,17,14278.27,1416.0
2015-11-07,18,13008.73,1266.0
2015-11-07,19,12954.51,1663.0
2015-11-07,20,17263.688,1659.0
2015-11-07,21,13133.687,1223.0
2015-11-07,22,7018.936,947.0
2015-11-07,23,8104.699,1025.0
2015-11-07,24,19359.852,2319.0
2015-11-07,25,6584.403,876.0
2015-11-07,26,4856.727,550.0
2015-11-07,27,13249.118,1527.0
2015-11-07,28,12940.174,1132.0
2015-11-07,29,9444.378,1085.0
2015-11-07,30,4740.333,687.0
2015-11-07,31,14259.083,1440.0
2015-11-07,32,3576.639,641.0
2015-11-07,33,9351.135,987.0
2015-11-07,34,11031.682,2211.0
2015-11-07,35,5583.877,669.0
2015-11-07,36,11427.213,1120.0
2015-11-07,37,16421.053,1517.0
2015-11-07,38,15713.811,1950.0
2015-11-07,39,19281.379,1778.0
2015-11-07,40,13409.458,1333.0
2015-11-07,41,12002.775,1186.0
2015-11-07,42,14648.086,1277.0
2015-11-07,43,10308.423,1329.0
2015-11-07,44,58209.44,5129.0
2015-11-07,45,51864.97,4399.0
2015-11-07,46,41352.04,4558.0
2015-11-07,47,48899.406,4784.0
2015-11-07,48,37241.2,3854.0
2015-11-07,49,40564.363,3516.0
2015-11-07,50,29316.533,3227.0
2015-11-07,51,23784.219,1799.0
2015-11-07,52,0.0,
2015-11-07,53,8746.528,962.0
2015-11-07,54,7998.234,925.0
2015-11-08,1,5886.876,546.0
2015-11-08,2,22617.348,2088.0
2015-11-08,3,56349.37,3844.0
2015-11-08,4,21867.82,1739.0
2015-11-08,5,12502.172,1218.0
2015-11-08,6,29372.557,2207.0
2015-11-08,7,21015.193,1659.0
2015-11-08,8,29269.242,2844.0
2015-11-08,9,30128.658,2419.0
2015-11-08,10,9162.89,972.0
2015-11-08,11,27203.342,2775.0
2015-11-08,12,9301.165,1353.0
2015-11-08,13,9265.693,936.0
2015-11-08,14,7558.603,1092.0
2015-11-08,15,7766.105,1186.0
2015-11-08,16,9720.0,912.0
2015-11-08,17,18399.664,1593.0
2015-11-08,18,16803.97,1407.0
2015-11-08,19,12563.659,1404.0
2015-11-08,20,25171.69,2100.0
2015-11-08,21,17886.512,1573.0
2015-11-08,22,7709.008,960.0
2015-11-08,23,10498.595,1024.0
2015-11-08,24,17308.41,1797.0
2015-11-08,25,4987.013,681.0
2015-11-08,26,5582.39,525.0
2015-11-08,27,18908.51,1739.0
2015-11-08,28,19200.486,1445.0
2015-11-08,29,15037.446,1355.0
2015-11-08,30,6261.337,683.0
2015-11-08,31,17506.758,1670.0
2015-11-08,32,4427.773,619.0
2015-11-08,33,13139.701,1159.0
2015-11-08,34,11042.402,2052.0
2015-11-08,35,5716.633,710.0
2015-11-08,36,12375.367,1200.0
2015-11-08,37,12962.314,1024.0
2015-11-08,38,14963.123,1844.0
2015-11-08,39,19744.5,1666.0
2015-11-08,40,13432.781,1194.0
2015-11-08,41,14808.561,1337.0
2015-11-08,42,15251.239,1280.0
2015-11-08,43,14146.156,1393.0
2015-11-08,44,64586.45,5097.0
2015-11-08,45,57388.08,4326.0
2015-11-08,46,49362.723,4663.0
2015-11-08,47,60266.055,4953.0
2015-11-08,48,45882.49,4131.0
2015-11-08,49,44107.387,3345.0
2015-11-08,50,28297.396,2912.0
2015-11-08,51,29455.756,1895.0
2015-11-08,52,0.0,
2015-11-08,53,11902.487,1028.0
2015-11-08,54,11290.108,1118.0
2015-11-09,1,10443.728,1744.0
2015-11-09,2,12040.608,1685.0
2015-11-09,3,32779.062,2906.0
2015-11-09,4,12189.89,1323.0
2015-11-09,5,10518.827,1372.0
2015-11-09,6,15653.003,1551.0
2015-11-09,7,20855.191,1739.0
2015-11-09,8,19933.766,2734.0
2015-11-09,9,15671.771,1913.0
2015-11-09,10,5829.057,911.0
2015-11-09,11,16969.555,2037.0
2015-11-09,12,7662.579,1237.0
2015-11-09,13,7332.731,817.0
2015-11-09,14,7400.451,1338.0
2015-11-09,15,8402.502,1438.0
2015-11-09,16,7213.665,785.0
2015-11-09,17,11604.358,1245.0
2015-11-09,18,8191.783,1178.0
2015-11-09,19,9826.275,1311.0
2015-11-09,20,10124.505,1241.0
2015-11-09,21,11129.724,1044.0
2015-11-09,22,9324.549,699.0
2015-11-09,23,7323.174,967.0
2015-11-09,24,16745.154,2234.0
2015-11-09,25,4610.131,636.0
2015-11-09,26,4056.771,459.0
2015-11-09,27,13083.528,1329.0
2015-11-09,28,8714.493,902.0
2015-11-09,29,8861.485,952.0
2015-11-09,30,4512.762,655.0
2015-11-09,31,10924.184,1274.0
2015-11-09,32,3038.697,571.0
2015-11-09,33,9526.422,1002.0
2015-11-09,34,9918.389,2082.0
2015-11-09,35,5195.463,596.0
2015-11-09,36,9616.963,955.0
2015-11-09,37,13450.865,1316.0
2015-11-09,38,10073.121,1361.0
2015-11-09,39,11829.0,1137.0
2015-11-09,40,14667.162,1358.0
2015-11-09,41,9559.673,961.0
2015-11-09,42,8454.869,787.0
2015-11-09,43,11734.663,1300.0
2015-11-09,44,35983.46,3796.0
2015-11-09,45,30867.889,3142.0
2015-11-09,46,21041.188,2981.0
2015-11-09,47,31057.936,3475.0
2015-11-09,48,18304.934,2514.0
2015-11-09,49,29363.674,2621.0
2015-11-09,50,16089.305,2088.0
2015-11-09,51,20568.066,1491.0
2015-11-09,52,0.0,
2015-11-09,53,5942.4062,787.0
2015-11-09,54,7431.496,824.0
2015-11-10,1,9714.44,1780.0
2015-11-10,2,12400.544,1782.0
2015-11-10,3,30834.623,2863.0
2015-11-10,4,10942.766,1380.0
2015-11-10,5,8503.688,1214.0
2015-11-10,6,13069.043,1552.0
2015-11-10,7,18600.713,1783.0
2015-11-10,8,17466.3,2730.0
2015-11-10,9,14407.256,1759.0
2015-11-10,10,5900.913,963.0
2015-11-10,11,16676.494,2079.0
2015-11-10,12,7296.419,1143.0
2015-11-10,13,6811.426,828.0
2015-11-10,14,6849.927,1363.0
2015-11-10,15,7642.2393,1387.0
2015-11-10,16,6605.825,791.0
2015-11-10,17,11146.77,1297.0
2015-11-10,18,10424.361,1443.0
2015-11-10,19,7402.327,1140.0
2015-11-10,20,9447.056,1209.0
2015-11-10,21,10185.393,1002.0
2015-11-10,22,3882.938,654.0
2015-11-10,23,6401.932,904.0
2015-11-10,24,15999.642,2243.0
2015-11-10,25,3190.013,381.0
2015-11-10,26,3041.621,449.0
2015-11-10,27,10714.57,1344.0
2015-11-10,28,10692.008,1040.0
2015-11-10,29,8912.674,989.0
2015-11-10,30,6202.784,744.0
2015-11-10,31,12398.458,1327.0
2015-11-10,32,3074.559,578.0
2015-11-10,33,9110.046,946.0
2015-11-10,34,10609.518,2026.0
2015-11-10,35,4952.786,594.0
2015-11-10,36,11890.724,1145.0
2015-11-10,37,12128.981,1376.0
2015-11-10,38,8840.11,1241.0
2015-11-10,39,12898.116,1361.0
2015-11-10,40,11993.2,1404.0
2015-11-10,41,8416.589,867.0
2015-11-10,42,9141.699,895.0
2015-11-10,43,10186.844,1193.0
2015-11-10,44,33611.957,3920.0
2015-11-10,45,26927.947,2987.0
2015-11-10,46,17493.613,2679.0
2015-11-10,47,25202.344,3265.0
2015-11-10,48,15415.084,2209.0
2015-11-10,49,26114.736,2416.0
2015-11-10,50,13898.124,2042.0
2015-11-10,51,16607.275,1382.0
2015-11-10,52,0.0,
2015-11-10,53,5432.825,674.0
2015-11-10,54,5816.941,725.0
2015-11-11,1,13168.33,1872.0
2015-11-11,2,51010.74,1928.0
2015-11-11,3,36765.77,3089.0
2015-11-11,4,12239.366,1449.0
2015-11-11,5,10085.496,1294.0
2015-11-11,6,15346.599,1604.0
2015-11-11,7,23081.807,1902.0
2015-11-11,8,20890.076,2800.0
2015-11-11,9,12148.974,1682.0
2015-11-11,10,4610.924,764.0
2015-11-11,11,13585.937,1901.0
2015-11-11,12,5391.079,984.0
2015-11-11,13,4275.914,657.0
2015-11-11,14,5300.25,1120.0
2015-11-11,15,6830.743,1288.0
2015-11-11,16,5415.416,694.0
2015-11-11,17,8780.905,1183.0
2015-11-11,18,8167.371,1322.0
2015-11-11,19,7839.97,1187.0
2015-11-11,20,7443.81,1133.0
2015-11-11,21,8833.902,977.0
2015-11-11,22,4456.688,661.0
2015-11-11,23,7265.481,958.0
2015-11-11,24,20736.295,2435.0
2015-11-11,25,6812.046,709.0
2015-11-11,26,3717.719,468.0
2015-11-11,27,12459.297,1436.0
2015-11-11,28,8263.98,939.0
2015-11-11,29,6478.228,831.0
2015-11-11,30,4412.918,681.0
2015-11-11,31,8697.368,1170.0
2015-11-11,32,2768.089,542.0
2015-11-11,33,7002.633,838.0
2015-11-11,34,8719.675,1939.0
2015-11-11,35,4443.073,563.0
2015-11-11,36,8207.3545,967.0
2015-11-11,37,13997.283,1397.0
2015-11-11,38,11665.514,1384.0
2015-11-11,39,9898.308,1168.0
2015-11-11,40,9215.405,1148.0
2015-11-11,41,9381.131,941.0
2015-11-11,42,8727.606,852.0
2015-11-11,43,8659.104,1153.0
2015-11-11,44,43337.59,4237.0
2015-11-11,45,29870.955,2992.0
2015-11-11,46,18979.256,2683.0
2015-11-11,47,30376.902,3417.0
2015-11-11,48,15032.526,2244.0
2015-11-11,49,33869.508,2701.0
2015-11-11,50,13051.212,1990.0
2015-11-11,51,25858.338,1660.0
2015-11-11,52,0.0,
2015-11-11,53,7344.0947,783.0
2015-11-11,54,4827.264,710.0
2015-11-12,1,9525.952,1829.0
2015-11-12,2,11170.728,1815.0
2015-11-12,3,26865.916,2825.0
2015-11-12,4,9307.487,1419.0
2015-11-12,5,7210.212,1179.0
2015-11-12,6,11369.916,1557.0
2015-11-12,7,14828.486,1669.0
2015-11-12,8,14604.91,2473.0
2015-11-12,9,10859.431,1661.0
2015-11-12,10,4400.724,832.0
2015-11-12,11,13317.631,1989.0
2015-11-12,12,5944.254,1167.0
2015-11-12,13,4767.215,772.0
2015-11-12,14,6125.887,1220.0
2015-11-12,15,6678.518,1307.0
2015-11-12,16,4628.49,679.0
2015-11-12,17,8014.223,1114.0
2015-11-12,18,7616.249,1332.0
2015-11-12,19,8125.996,1089.0
2015-11-12,20,7062.791,1128.0
2015-11-12,21,7842.308,924.0
2015-11-12,22,3385.408,569.0
2015-11-12,23,5704.502,859.0
2015-11-12,24,13235.553,2054.0
2015-11-12,25,4634.87,610.0
2015-11-12,26,3126.712,415.0
2015-11-12,27,10064.096,1379.0
2015-11-12,28,8468.868,963.0
2015-11-12,29,6211.29,883.0
2015-11-12,30,4496.626,752.0
2015-11-12,31,8583.699,1234.0
2015-11-12,32,2908.528,544.0
2015-11-12,33,6504.663,828.0
2015-11-12,34,7567.618,1725.0
2015-11-12,35,3934.689,635.0
2015-11-12,36,8360.762,1003.0
2015-11-12,37,9987.498,1331.0
2015-11-12,38,7404.34,1181.0
2015-11-12,39,9485.688,1128.0
2015-11-12,40,9299.245,1136.0
2015-11-12,41,6701.726,911.0
2015-11-12,42,6330.9863,788.0
2015-11-12,43,8634.872,1172.0
2015-11-12,44,20762.654,3028.0
2015-11-12,45,21100.307,2634.0
2015-11-12,46,15623.71,2526.0
2015-11-12,47,22360.83,3043.0
2015-11-12,48,11855.687,2143.0
2015-11-12,49,21051.404,2250.0
2015-11-12,50,14040.393,2309.0
2015-11-12,51,15962.521,1445.0
2015-11-12,52,0.0,
2015-11-12,53,4884.69,700.0
2015-11-12,54,3995.906,630.0
2015-11-13,1,11240.864,1789.0
